模型名字,平均 BLEU 分数,平均 METEOR 分数,平均 ROUGE-L 分数
bart_NLPCC_02_03_14_54,0.7418112867305381,0.8291635631845032,0.8652369592481604
,输入文本,生成问题,参考问题,BLEU,METEOR,ROUGE-L
,"generate question: [['格林豪泰宁波百丈路店', '类别', '格林豪泰'], ['格林豪泰', '注册资金', '美金贰仟万元']]",格 林 豪 泰 宁 波 百 丈 路 店 的 类 别 注 册 资 金 是 多 少 ？,格林豪泰宁波百丈路店的类别当时用了多少注册资金？,0.5570438815301075,0.7485875706214691,0.7393939393939394
,"generate question: [['三手烟', '成分', '砷'], ['砷', '发现人', '艾尔伯图斯·麦格努斯']]",三 手 烟 的 成 分 是 谁 发 明 的 ？,谁知道三手烟的成分是谁发明的呢？,0.6872892787909722,0.7469334112149533,0.866785079928952
,"generate question: [['老婆，别吸我', '作者', '蒙娜丽莎'], ['蒙娜丽莎', '创作年代', '文艺复兴']]",老 婆 ， 别 吸 我 的 作 者 属 于 什 么 年 代 ？,老婆，别吸我的作者属于什么年代？,1.0,0.9990234375,1.0
,"generate question: [['0576q小游戏', '类型', '4399小游戏'], ['4399小游戏', '地址', '神州数码大厦10层1018号']]",0576q 小 游 戏 的 类 型 具 体 在 哪 个 位 置 ？,0576q小游戏的类型具体在哪个位置？,1.0,0.9990234375,1.0
,"generate question: [['LOVE', '中文名', '爱'], ['爱', '制片地区', '大陆']]",love 的 中 文 名 是 在 哪 里 发 行 的 ？,LOVE的中文名上星期六属于哪里的？,7.711523862191631e-155,0.5575,0.5
,"generate question: [['雪玉剑', '作者', '近墨者黑'], ['近墨者黑', '相对', '近朱者赤']]",请 问 雪 玉 剑 的 作 者 和 什 么 相 对 ？,请问雪玉剑的作者和什么相对？,1.0,0.9985422740524781,1.0
,"generate question: [['异度危情', '主演', '陈键锋'], ['陈键锋', '语言', '英语']]",异 度 危 情 的 主 演 会 说 什 么 语 的 ？,异度危情的主演会说哪些语音？,0.5873949094699213,0.6944444444444445,0.6984732824427481
,"generate question: [['黄昏少女*失忆-めいびい作画的日本漫画', '中文名', '黄昏少女×失忆'], ['黄昏少女×失忆', '代理发行', '木棉花国际(中国台湾)']]",请 问 黄 昏 少 女 * 失 忆 - 作 画 的 日 本 漫 画 的 中 文 名 由 谁 代 理 发 行 ？,请问黄昏少女*失忆-めいびい作画的日本漫画的中文名由谁代理发行？,0.6499116914623912,0.7942949907235621,0.8951781970649895
,"generate question: [['王永标', '毕业院校', '中国地质大学'], ['中国地质大学', '博士点', '66个']]",王 永 标 的 毕 业 院 校 有 多 少 个 博 士 点 ？,请问王永标的毕业院校有多少个博士点？,0.8824969025845955,0.8979985955056179,0.9512670565302144
,"generate question: [['上海国经网络科技有限公司', '合作伙伴', '必应'], ['必应', '开发公司', '微软公司']]",上 海 国 经 网 络 科 技 有 限 公 司 的 合 作 伙 伴 是 哪 个 公 司 开 发 的 ？,请问开发上海国经网络科技有限公司的合作伙伴这个软件的公司是什么？,0.39940414494481,0.6843065693430658,0.5723860589812332
,"generate question: [['纪念那份死去的爱', '作者', '爱屋及乌'], ['爱屋及乌', '本义', '爱房子,也爱那房顶上的乌鸦。']]",纪 念 那 份 死 去 的 爱 的 作 者 的 本 义 是 什 么 ？,你知道纪念那份死去的爱的作者的本义吗？,0.7425271143743541,0.7748062015503878,0.8058124174372522
,"generate question: [['浙江九龙山国家级自然保护区', '保护对象', '黄腹角雉'], ['黄腹角雉', '定名人', 'Geoffroy St. Hilaire']]",浙 江 九 龙 山 国 家 级 自 然 保 护 区 的 保 护 对 象 是 在 哪 里 定 名 的 ？,谁知道浙江九龙山国家级自然保护区的保护对象的名字？,0.5331675363405771,0.7150900900900901,0.6902404526166903
,"generate question: [['他比我好', '填词', '陌子轩'], ['陌子轩', '生肖', '狗']]",他 比 我 好 的 填 词 什 么 属 性 ？,他比我好的填词什么属性？,1.0,0.9990234375,1.0
,"generate question: [['阿昔洛韦颗粒剂', '成份', '阿昔洛韦'], ['阿昔洛韦', '不良反应', '皮肤瘙痒或荨麻疹。,皮肤瘙痒或荨麻疹']]",请 问 阿 昔 洛 韦 颗 粒 剂 的 成 份 有 哪 些 不 良 反 应 ？,服用阿昔洛韦颗粒剂的成份会造成什么不良反应？,0.32260135189272865,0.5438202247191011,0.594541910331384
,"generate question: [['甲烯蓝', '别名', '亚甲蓝'], ['亚甲蓝', '水溶性', '氧化性环境中蓝色。在水或乙醇中易溶,在氯仿中溶解']]",甲 烯 蓝 的 别 名 的 水 溶 性 怎 么 样 ？,请问甲烯蓝的别名的水溶性具体是什么？,0.5270837136273565,0.6171248568155785,0.7290836653386453
,"generate question: [['醇酒妇人', '近义词', '灯红酒绿'], ['灯红酒绿', '释义', '形容夜饮聚会的情景繁华热闹']]",醇 酒 妇 人 的 近 义 词 是 什 么 意 思 ？,谁能帮我解释一下醇酒妇人的近义词？,4.1382219658909647e-78,0.3774928774928775,0.43990384615384615
,"generate question: [['一级响应', '自然灾害', '沙尘暴'], ['沙尘暴', '成因', '大风天气频繁']]",一 级 响 应 的 自 然 灾 害 的 成 因 是 什 么 ？,一级响应的自然灾害的成因是什么？,1.0,0.9990234375,1.0
,"generate question: [['海因里希·勃鲁宁', '国籍', '魏玛共和国'], ['魏玛共和国', '历史时期', '1918-1933']]",海 因 里 希 · 勃 鲁 宁 的 国 籍 的 历 史 是 什 么 ？,请问海因里希·勃鲁宁的国籍属于哪个历史时间段？,0.32260135189272865,0.4179775280898876,0.594541910331384
,"generate question: [['中国糖料', '主办单位', '中国农业科学院甜菜研究所'], ['中国农业科学院甜菜研究所', '在职职工', '180余人']]",中 国 糖 料 的 主 办 单 位 有 多 少 名 职 工 ？,中国糖料的主办单位有多少名职工？,1.0,0.9990234375,1.0
,"generate question: [['赖汉的幸福指数', '主演', '尹航'], ['尹航', '兴趣爱好', '游戏']]",赖 汉 的 幸 福 指 数 的 主 演 喜 欢 做 什 么 游 戏 ？,你知道赖汉的幸福指数的主演有什么喜欢的事吗？,0.3502613068493141,0.35525321239606955,0.6335311572700296
,"generate question: [['华硕电脑股份有限公司', '简称', '华硕'], ['华硕', '公司口号', '华硕品质,坚若磐石']]",华 硕 电 脑 股 份 有 限 公 司 的 简 称 的 公 司 口 号 是 什 么 ？,华硕电脑股份有限公司的简称公司的口号是什么？,0.6179654585112234,0.9759579263711495,0.9090909090909091
,"generate question: [['辛巴达历险记2', '主演', '黄莺'], ['黄莺', '代表作品', '航海王'], ['航海王', '连载杂志', '周刊少年JUMP']]",辛 巴 达 历 险 记 2 的 主 演 的 代 表 作 品 在 哪 本 刊 物 上 发 表 ？,请问辛巴达历险记2的主演的代表作品在哪本刊物上发表？,0.9200444146293233,0.9299633936261843,0.9669749009247028
,"generate question: [['阳阳', '原型', '羊'], ['羊', '亚纲', '真兽亚纲']]",阳 阳 的 原 型 是 属 于 哪 个 亚 纲 的,山阳阳的原型是属于哪个亚纲的,0.7420884818558928,0.7853703279064436,0.8323586744639376
,"generate question: [['南唐', '主要城市', '光州'], ['光州', '市花', '潢川金桂']]",南 唐 的 主 要 城 市 的 市 花 是 什 么 啊 ？,请问南唐的主要城市的市花是什么啊？,0.8948393168143697,0.9084673899488716,0.9564459930313588
,"generate question: [['高个子姑娘小胡安娜', '作者', '西班牙'], ['西班牙', '国庆日', '10月12日'], ['10月12日', '后一天', '10月13日']]",高 个 子 姑 娘 小 胡 安 娜 的 作 者 的 国 庆 日 的 后 一 天 是 什 么 时 候 ？,谁知道高个子姑娘小胡安娜的作者的国庆日的后一天是什么时候？,0.8668778997501817,0.8859144923792301,0.9446902654867256
,"generate question: [['青红皂白', '所属专辑', '忘忧草'], ['忘忧草', '专辑语言', '国语']]",青 红 皂 白 的 所 属 专 辑 出 自 哪 张 专 辑?,青红皂白的所属专辑的语言是什么？,0.35640264633541835,0.2531645569620253,0.5398230088495575
,"generate question: [['家春秋：民国蒋宋孔家族往事(5DVD)', '作者', '凤凰大视野'], ['凤凰大视野', '图像制式', '576i4:3(16:9)SDTV1080i16:9HDTV']]",家 春 秋 ： 民 国 蒋 宋 孔 家 族 往 事 ( 5DVD ) 的 作 者 的 图 像 制 式 是 怎 样 的 ？,家春秋：民国蒋宋孔家族往事(5DVD)的作者的图像制式是怎样的？,1.0,0.9998177842565598,1.0
,"generate question: [['初见秦', '派别', '法家'], ['法家', '历史时期', '战国至今']]",初 见 秦 的 派 别 的 历 史 是 什 么 ？,初见秦的派别的历史是什么？,1.0,0.9990234375,1.0
,"generate question: [['许珀里翁', '兄弟姐妹', '克洛诺斯'], ['克洛诺斯', '子女', '哈迪斯'], ['哈迪斯', '居所', '冥府']]",许 珀 里 翁 的 兄 弟 姐 妹 的 子 女 住 在 哪 里 ？,请问许珀里翁的兄弟姐妹的子女住在哪里？,0.9048374180359595,0.9169724770642201,0.9606299212598426
,"generate question: [['威尔·拜纳姆', '所属运动队', '广东宏远华南虎俱乐部'], ['广东宏远华南虎俱乐部', '外文队名', 'Guangdong Tigers basketball club']]",威 尔 · 拜 纳 姆 的 所 属 运 动 队 用 英 文 怎 么 说 ？,威尔·拜纳姆的所属运动队外文队名是什么？,0.44632361378533286,0.5533333333333333,0.5555555555555556
,"generate question: [['辉长岩', '成分', '橄榄石'], ['橄榄石', '晶系', '斜方晶系']]",辉 长 岩 的 成 分 属 于 什 么 晶 系 ？,请问辉长岩的成分属于什么晶系？,0.846481724890614,0.8675523349436391,0.9360613810741688
,"generate question: [['利率和汇率政策协调与维护国家经济安全', '作者', '蔡浩仪'], ['蔡浩仪', '职业', '中国银行'], ['中国银行', '公司名称', '中国银行']]",利 率 和 汇 率 政 策 协 调 与 维 护 国 家 经 济 安 全 的 作 者 的 职 业 的 公 司 名 称 是 什 么 ？,谁知道利率和汇率政策协调与维护国家经济安全的作者的职业100周年纪念钞是由哪个单位发行的？,0.5374832544636091,0.6535764600409837,0.6990068754774637
,"generate question: [['花桥国际商务城', '别名', '花桥经济开发区'], ['花桥经济开发区', '火车站', '上海虹桥站'], ['上海虹桥站', '车站位置', '上海市闵行区申虹路']]",请 问 花 桥 国 际 商 务 城 的 别 名 的 火 车 站 在 哪 里 啊 ？,谁知道花桥国际商务城的别名的火车站的位置在哪里？,0.5675005498026443,0.6463768115942029,0.7800511508951408
,"generate question: [['安德烈·叶先科', '出生地', '伊尔库茨克'], ['伊尔库茨克', '著名景点', '贝加尔湖'], ['贝加尔湖', '历史', '25-30万年']]",安 德 烈 · 叶 先 科 的 出 生 地 的 著 名 景 点 有 多 少 年 的 历 史 ？,你知道安德烈·叶先科的出生地的著名景点有多少年的历史吗？,0.7788007830714049,0.8160903250188964,0.9070631970260222
,"generate question: [['英语口语教程4', '作者', '谢楠'], ['谢楠', '三围', '90 52 89']]",英 语 口 语 教 程 4 的 作 者 的 三 围 多 少 ？,请问英语口语教程4的作者的三围多少？,0.8824969025845955,0.8979985955056179,0.9512670565302144
,"generate question: [['羽孺', '字号', '静和'], ['静和', '母亲', '沈眉庄'], ['沈眉庄', '结局', '难产而死']]",请 问 羽 孺 的 字 号 的 母 亲 的 结 局 是 什 么 样 的 ？,请问羽孺的字号的母亲的结局是什么样的？,1.0,0.9996243425995492,1.0
,"generate question: [['雅舍酒店', '周围景观', '安菲尔德球场'], ['安菲尔德球场', '草坪面积', '101.2米×67.6米']]",你 知 道 雅 舍 酒 店 的 周 围 景 观 有 多 大 吗 ？,请问雅舍酒店的周围景观有多大？,0.6786502681586727,0.8687160326086956,0.7858293075684382
,"generate question: [['哲学', '代表人物', '苏格拉底'], ['苏格拉底', '主要领域', '伦理学']]",哲 学 的 代 表 人 物 主 要 研 究 哪 些 领 域 ？,哲学的代表人物的主要研究领域有哪些？,0.34406781746018644,0.6441326530612245,0.7936802973977695
,"generate question: [['建党伟业', '导演', '韩三平'], ['韩三平', '所属公司', '中国电影集团公司']]",建 党 伟 业 的 导 演 属 于 哪 家 公 司 ？,建党伟业的导演属于哪家公司？,1.0,0.9985422740524781,1.0
,"generate question: [['西红柿烩海兔', '主要食材', '海兔'], ['海兔', '分布区域', '世界暖海区域,中国暖海区也有出产']]",西 红 柿 烩 海 兔 的 主 要 食 材 主 要 分 布 在 哪 些 地 方 ？,请问西红柿烩海兔的主要食材主要分布在哪些地方？,0.9048374180359595,0.9169724770642201,0.9606299212598426
,"generate question: [['神秘之代行者厄斯', '简称', '地球'], ['地球', '自转周期', '23h56min4s']]",请 问 神 秘 之 代 行 者 厄 斯 的 简 称 自 转 一 圈 需 要 多 久 ？,请问神秘之代行者厄斯的简称自转一圈需要多久？,1.0,0.9996243425995492,1.0
,"generate question: [['竹炭蛋卷', '主要食材', '香草粉'], ['香草粉', '主要原料', '葡萄糖'], ['葡萄糖', '密度', '1.54']]",请 问 竹 炭 蛋 卷 的 主 要 食 材 的 原 要 原 料 的 密 度 是 多 少 ？,竹炭蛋卷的主要食材的主要原料的密度是多少？,0.6703420896351792,0.8872344785192268,0.8736979166666665
,"generate question: [['何塞·安奇塔', '出生地', '特内里费岛'], ['特内里费岛', '最高点', 'Teide']]",何 塞 · 安 奇 塔 的 出 生 地 的 最 高 点 是 什 么 ？,什么是何塞·安奇塔的出生地的最高点？,0.7311104457090247,0.9736328125,0.75
,"generate question: [['吟游诗人', '所属专辑', '？'], ['？', '音乐风格', '流行']]",吟 游 诗 人 的 所 属 专 辑 的 音 乐 风 格 是 什 么 ？,in a world like this的风格是什么吟游诗人的所属专辑,0.474954953300978,0.7094381313131314,0.5313588850174217
,"generate question: [['精灵宝可梦', '主要角色', '喵喵'], ['喵喵', '属性', '一般']]",精 灵 宝 可 梦 的 主 要 角 色 是 什 么 属 性 ？,精灵宝可梦的主要角色是什么属性？,1.0,0.9990234375,1.0
,"generate question: [['怪物猎人ONLINE', '所属系列', '怪物猎人'], ['怪物猎人', '游戏平台', '手机']]",你 了 解 怪 物 猎 人 OnLINE 的 所 属 系 列 这 个 游 戏 都 可 以 在 哪 些 平 台 上 玩 吗 ？,有没有玩过怪物猎人ONLINE的所属系列的，这个游戏都可以在哪些平台上玩,0.563257940009042,0.8254320987654322,0.7777777777777778
,"generate question: [['虎轮', '所属', '真三国无双4'], ['真三国无双4', '运行环境', 'psp']]",虎 轮 的 所 属 在 什 么 环 境 运 行 ？,虎轮的所属可以在什么环境运行？,0.5154486831107657,0.8757427021441488,0.9446902654867256
,"generate question: [['装甲体', '出处', '数码宝贝'], ['数码宝贝', '主要配音', '德光由禾']]",装 甲 体 的 出 处 的 主 要 配 音 都 有 谁 ？,谁是装甲体的出处的主要配音？,0.6606328636027614,0.8722527472527472,0.7299145299145299
,"generate question: [['黄精党山蒸雏鸡', '主要原料', '黄精'], ['黄精', '别名', '爪子参（陕西）,笔管菜（辽宁）,黄鸡菜（东北）,鸡头黄精（中药志）,老虎姜（宁夏）,鸡爪参（甘肃）']]",黄 精 党 山 蒸 雏 鸡 的 主 要 原 料 属 于 什 么 种 ？,黄精党山蒸雏鸡的主要原料属于什么种？,1.0,0.9993141289437586,1.0
,"generate question: [['老爷子清真月饼', '类别', '清真'], ['清真', '出处', '伊斯兰教']]",老 爷 子 清 真 月 饼 的 类 别 信 仰 什 么 宗 教 ？,西平县重渠小吕庄老爷子清真月饼的类别寺属于什么宗教？,0.3182683495906518,0.553469387755102,0.696574225122349
,"generate question: [['烛龙', '对手', '拓拔野'], ['拓拔野', '妻子', '纤纤']]",烛 龙 的 对 手 的 妻 子 叫 什 么 ？,请问烛龙的对手的妻子是谁啊？,0.46199933699457096,0.5659090909090908,0.639412997903564
